subdivision,year,month,date,rainfall_mm,rainfall_zscore,rainfall_condition,is_dry,dry_episode_length,persistent_drought_signal,environmental_risk_score,environmental_risk_level
Sub Himalayan West Bengal & Sikkim,1981,MAY,1981-05-01,273.7,0.0752649596703724,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1981,JUN,1981-06-01,468.6,-0.5118958804117388,BELOW_NORMAL,0,0,0,12.797397010293471,LOW
Sub Himalayan West Bengal & Sikkim,1981,JUL,1981-07-01,833.1,1.1401409182711848,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1981,AUG,1981-08-01,540.9,0.1237032870417935,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1981,SEP,1981-09-01,453.2,0.2791993757949671,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1981,OCT,1981-10-01,38.1,-1.1948067981191333,DRY,1,1,0,34.87016995297833,MODERATE
Sub Himalayan West Bengal & Sikkim,1981,NOV,1981-11-01,9.2,-0.2927464291503655,BELOW_NORMAL,0,0,0,7.318660728759137,LOW
Sub Himalayan West Bengal & Sikkim,1981,DEC,1981-12-01,17.3,1.1917196391916178,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1982,JAN,1982-01-01,0.2,-0.8163173499252131,BELOW_NORMAL,0,0,0,20.40793374813033,MODERATE
Sub Himalayan West Bengal & Sikkim,1982,FEB,1982-02-01,9.9,-0.6544150461696426,BELOW_NORMAL,0,0,0,16.360376154241067,LOW
Sub Himalayan West Bengal & Sikkim,1982,MAR,1982-03-01,47.0,0.0970784292678688,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1982,APR,1982-04-01,125.6,0.2655520957204517,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1982,MAY,1982-05-01,174.5,-1.3546830316837235,DRY,1,1,0,38.86707579209309,MODERATE
Sub Himalayan West Bengal & Sikkim,1982,JUN,1982-06-01,499.0,-0.2843524806606302,BELOW_NORMAL,0,0,0,7.1088120165157545,LOW
Sub Himalayan West Bengal & Sikkim,1982,JUL,1982-07-01,749.5,0.6315165026404813,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1982,AUG,1982-08-01,305.5,-1.290170303466433,DRY,1,1,0,37.25425758666082,MODERATE
Sub Himalayan West Bengal & Sikkim,1982,SEP,1982-09-01,341.6,-0.7099104512745285,BELOW_NORMAL,0,0,0,17.747761281863212,LOW
Sub Himalayan West Bengal & Sikkim,1982,OCT,1982-10-01,54.1,-1.014192092814659,DRY,1,1,0,30.354802320366478,MODERATE
Sub Himalayan West Bengal & Sikkim,1982,NOV,1982-11-01,20.0,0.1829665182189782,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1982,DEC,1982-12-01,10.6,0.487149893990389,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1983,JAN,1983-01-01,26.7,0.7461198026416882,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1983,FEB,1983-02-01,56.9,1.7510851803590095,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1983,MAR,1983-03-01,35.3,-0.2773669407653399,BELOW_NORMAL,0,0,0,6.934173519133497,LOW
Sub Himalayan West Bengal & Sikkim,1983,APR,1983-04-01,87.7,-0.4196205203933622,BELOW_NORMAL,0,0,0,10.490513009834054,LOW
Sub Himalayan West Bengal & Sikkim,1983,MAY,1983-05-01,335.3,0.9632165349467068,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1983,JUN,1983-06-01,557.9,0.156512856357143,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1983,JUL,1983-07-01,758.4,0.6856643172231757,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1983,AUG,1983-08-01,295.6,-1.3496322768990217,DRY,1,1,0,38.74080692247554,MODERATE
Sub Himalayan West Bengal & Sikkim,1983,SEP,1983-09-01,535.8,1.0112824556869056,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1983,OCT,1983-10-01,125.1,-0.2127143380260549,BELOW_NORMAL,0,0,0,5.317858450651372,LOW
Sub Himalayan West Bengal & Sikkim,1983,NOV,1983-11-01,3.2,-0.557031399911112,BELOW_NORMAL,0,0,0,13.925784997777798,LOW
Sub Himalayan West Bengal & Sikkim,1983,DEC,1983-12-01,20.8,1.5597784613116628,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1984,JAN,1984-01-01,29.3,0.8994155232708937,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1984,FEB,1984-02-01,11.3,-0.5827618479326189,BELOW_NORMAL,0,0,0,14.569046198315473,LOW
Sub Himalayan West Bengal & Sikkim,1984,MAR,1984-03-01,42.6,-0.043738632966842,BELOW_NORMAL,0,0,0,1.09346582417105,LOW
Sub Himalayan West Bengal & Sikkim,1984,APR,1984-04-01,127.3,0.2962854320632878,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1984,MAY,1984-05-01,360.1,1.320703532785231,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1984,JUN,1984-06-01,474.6,-0.4669859988819147,BELOW_NORMAL,0,0,0,11.674649972047868,LOW
Sub Himalayan West Bengal & Sikkim,1984,JUL,1984-07-01,737.2,0.5566830060823756,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1984,AUG,1984-08-01,364.8,-0.9339990888651676,BELOW_NORMAL,0,0,0,23.34997722162919,MODERATE
Sub Himalayan West Bengal & Sikkim,1984,SEP,1984-09-01,405.5,-0.1435653083557044,BELOW_NORMAL,0,0,0,3.58913270889261,LOW
Sub Himalayan West Bengal & Sikkim,1984,OCT,1984-10-01,179.1,0.3968602923765454,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1984,NOV,1984-11-01,5.1,-0.4733411591702089,BELOW_NORMAL,0,0,0,11.833528979255222,LOW
Sub Himalayan West Bengal & Sikkim,1984,DEC,1984-12-01,11.5,0.5817935911069719,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1985,JAN,1985-01-01,2.2,-0.6983975648258244,BELOW_NORMAL,0,0,0,17.45993912064561,LOW
Sub Himalayan West Bengal & Sikkim,1985,FEB,1985-02-01,30.5,0.3999105850322773,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1985,MAR,1985-03-01,43.2,-0.0245363062984723,BELOW_NORMAL,0,0,0,0.6134076574618075,LOW
Sub Himalayan West Bengal & Sikkim,1985,APR,1985-04-01,69.5,-0.7486480035931358,BELOW_NORMAL,0,0,0,18.716200089828394,LOW
Sub Himalayan West Bengal & Sikkim,1985,MAY,1985-05-01,358.6,1.2990813353353203,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1985,JUN,1985-06-01,532.7,-0.0321086460681177,BELOW_NORMAL,0,0,0,0.8027161517029424,LOW
Sub Himalayan West Bengal & Sikkim,1985,JUL,1985-07-01,907.4,1.5921839096750274,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1985,AUG,1985-08-01,372.7,-0.8865496353179502,BELOW_NORMAL,0,0,0,22.163740882948755,MODERATE
Sub Himalayan West Bengal & Sikkim,1985,SEP,1985-09-01,464.5,0.3793511772813946,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1985,OCT,1985-10-01,211.9,0.7671204382507175,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1985,NOV,1985-11-01,17.4,0.0684430308893213,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1985,DEC,1985-12-01,27.3,2.243316273820317,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1986,JAN,1986-01-01,1.3,-0.7514614681205493,BELOW_NORMAL,0,0,0,18.78653670301373,LOW
Sub Himalayan West Bengal & Sikkim,1986,FEB,1986-02-01,5.8,-0.8642565552923548,BELOW_NORMAL,0,0,0,21.60641388230887,MODERATE
Sub Himalayan West Bengal & Sikkim,1986,MAR,1986-03-01,7.9,-1.154273191954222,DRY,1,1,0,33.85682979885555,MODERATE
Sub Himalayan West Bengal & Sikkim,1986,APR,1986-04-01,122.4,0.2077011096633489,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1986,MAY,1986-05-01,152.1,-1.6775745136023903,SEVERE_DRY,1,1,0,46.93936284005976,ELEVATED
Sub Himalayan West Bengal & Sikkim,1986,JUN,1986-06-01,436.4,-0.7529122446217952,BELOW_NORMAL,0,0,0,18.82280611554488,LOW
Sub Himalayan West Bengal & Sikkim,1986,JUL,1986-07-01,545.4,-0.6102328182952433,BELOW_NORMAL,0,0,0,15.255820457381084,LOW
Sub Himalayan West Bengal & Sikkim,1986,AUG,1986-08-01,363.2,-0.9436091047734648,BELOW_NORMAL,0,0,0,23.59022761933662,MODERATE
Sub Himalayan West Bengal & Sikkim,1986,SEP,1986-09-01,493.9,0.6399231209717455,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1986,OCT,1986-10-01,215.1,0.8032433793116123,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1986,NOV,1986-11-01,15.5,-0.0152472098515816,BELOW_NORMAL,0,0,0,0.38118024628954,LOW
Sub Himalayan West Bengal & Sikkim,1986,DEC,1986-12-01,6.4,0.0454793074463352,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1987,JAN,1987-01-01,2.8,-0.6630216292960076,BELOW_NORMAL,0,0,0,16.57554073240019,LOW
Sub Himalayan West Bengal & Sikkim,1987,FEB,1987-02-01,35.3,0.6455786932735013,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1987,MAR,1987-03-01,79.8,1.146805620472078,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1987,APR,1987-04-01,152.7,0.755477633891543,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1987,MAY,1987-05-01,148.0,-1.7366751866321466,SEVERE_DRY,1,1,0,48.41687966580366,ELEVATED
Sub Himalayan West Bengal & Sikkim,1987,JUN,1987-06-01,451.0,-0.643631532899223,BELOW_NORMAL,0,0,0,16.090788322480577,LOW
Sub Himalayan West Bengal & Sikkim,1987,JUL,1987-07-01,791.9,0.8894791249220819,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1987,AUG,1987-08-01,836.6,1.899754352093971,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1987,SEP,1987-09-01,530.3,0.9625360036359896,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1987,OCT,1987-10-01,150.3,0.071753822828492,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1987,NOV,1987-11-01,5.6,-0.4513174116068134,BELOW_NORMAL,0,0,0,11.282935290170334,LOW
Sub Himalayan West Bengal & Sikkim,1987,DEC,1987-12-01,1.2,-0.5013509425605885,BELOW_NORMAL,0,0,0,12.533773564014714,LOW
Sub Himalayan West Bengal & Sikkim,1988,JAN,1988-01-01,6.8,-0.4271820590972301,BELOW_NORMAL,0,0,0,10.679551477430753,LOW
Sub Himalayan West Bengal & Sikkim,1988,FEB,1988-02-01,24.6,0.0979435353191061,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1988,MAR,1988-03-01,71.2,0.8715722715587794,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1988,APR,1988-04-01,96.5,-0.2605303087363289,BELOW_NORMAL,0,0,0,6.513257718408222,LOW
Sub Himalayan West Bengal & Sikkim,1988,MAY,1988-05-01,268.8,0.0046324480006644,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1988,JUN,1988-06-01,304.9,-1.7371871481504404,SEVERE_DRY,1,1,0,48.42967870376101,ELEVATED
Sub Himalayan West Bengal & Sikkim,1988,JUL,1988-07-01,831.7,1.131623284516604,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1988,AUG,1988-08-01,990.5,2.8241177572733083,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1988,SEP,1988-09-01,446.6,0.2207036333338682,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1988,OCT,1988-10-01,76.0,-0.76697571492916,BELOW_NORMAL,0,0,0,19.174392873229,LOW
Sub Himalayan West Bengal & Sikkim,1988,NOV,1988-11-01,18.4,0.1124905260161124,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1988,DEC,1988-12-01,5.5,-0.0491643896702477,BELOW_NORMAL,0,0,0,1.2291097417561925,LOW
Sub Himalayan West Bengal & Sikkim,1989,JAN,1989-01-01,21.0,0.4100484151084302,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1989,FEB,1989-02-01,41.6,0.968018085340108,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1989,MAR,1989-03-01,45.8,0.0586737759311294,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1989,APR,1989-04-01,58.1,-0.9547421414215652,BELOW_NORMAL,0,0,0,23.86855353553913,MODERATE
Sub Himalayan West Bengal & Sikkim,1989,MAY,1989-05-01,358.4,1.2961983756753317,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1989,JUN,1989-06-01,551.3,0.1071119866743363,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1989,JUL,1989-07-01,629.8,-0.0967411833762079,BELOW_NORMAL,0,0,0,2.4185295844051975,LOW
Sub Himalayan West Bengal & Sikkim,1989,AUG,1989-08-01,407.8,-0.6757299113296801,BELOW_NORMAL,0,0,0,16.893247783242003,LOW
Sub Himalayan West Bengal & Sikkim,1989,SEP,1989-09-01,593.6,1.5235633517856235,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1989,OCT,1989-10-01,98.9,-0.5084709179621313,BELOW_NORMAL,0,0,0,12.711772949053282,LOW
Sub Himalayan West Bengal & Sikkim,1989,NOV,1989-11-01,30.7,0.6542747160756428,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1989,DEC,1989-12-01,17.6,1.223267538230479,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,JAN,1990-01-01,3.8,-0.6040617367463132,BELOW_NORMAL,0,0,0,15.101543418657831,LOW
Sub Himalayan West Bengal & Sikkim,1990,FEB,1990-02-01,109.9,4.463670542189193,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,MAR,1990-03-01,80.1,1.1564067838062626,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,APR,1990-04-01,158.3,0.8567168594914737,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,MAY,1990-05-01,358.2,1.2933154160153435,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,JUN,1990-06-01,554.7,0.1325609195412373,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,JUL,1990-07-01,814.1,1.0245444601732978,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,AUG,1990-08-01,916.6,2.3802551475088314,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,SEP,1990-09-01,440.6,0.1675256856419598,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1990,OCT,1990-10-01,115.0,-0.3267273707495042,BELOW_NORMAL,0,0,0,8.168184268737605,LOW
Sub Himalayan West Bengal & Sikkim,1990,NOV,1990-11-01,0.4,-0.6803643862661269,BELOW_NORMAL,0,0,0,17.009109656653173,LOW
Sub Himalayan West Bengal & Sikkim,1990,DEC,1990-12-01,13.7,0.8131448507252859,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1991,JAN,1991-01-01,41.5,1.6187262123771653,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1991,FEB,1991-02-01,24.2,0.0774711929656707,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1991,MAR,1991-03-01,45.8,0.0586737759311294,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1991,APR,1991-04-01,102.7,-0.1484440232506916,BELOW_NORMAL,0,0,0,3.7111005812672895,LOW
Sub Himalayan West Bengal & Sikkim,1991,MAY,1991-05-01,283.7,0.2194129426697773,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1991,JUN,1991-06-01,691.4,1.1557577203957294,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1991,JUL,1991-07-01,592.6,-0.3230668802836497,BELOW_NORMAL,0,0,0,8.076672007091243,LOW
Sub Himalayan West Bengal & Sikkim,1991,AUG,1991-08-01,500.9,-0.1165471106656366,BELOW_NORMAL,0,0,0,2.913677766640915,LOW
Sub Himalayan West Bengal & Sikkim,1991,SEP,1991-09-01,689.5,2.373524215727959,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1991,OCT,1991-10-01,67.8,-0.859540751397703,BELOW_NORMAL,0,0,0,21.488518784942574,MODERATE
Sub Himalayan West Bengal & Sikkim,1991,NOV,1991-11-01,1.7,-0.6231026426012987,BELOW_NORMAL,0,0,0,15.577566065032467,LOW
Sub Himalayan West Bengal & Sikkim,1991,DEC,1991-12-01,30.4,2.569311230555214,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1992,JAN,1992-01-01,10.0,-0.238510402938208,BELOW_NORMAL,0,0,0,5.9627600734551995,LOW
Sub Himalayan West Bengal & Sikkim,1992,FEB,1992-02-01,46.7,1.2290404503464087,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1992,MAR,1992-03-01,26.0,-0.5750030041250699,BELOW_NORMAL,0,0,0,14.375075103126747,LOW
Sub Himalayan West Bengal & Sikkim,1992,APR,1992-04-01,84.0,-0.4865107230218876,BELOW_NORMAL,0,0,0,12.16276807554719,LOW
Sub Himalayan West Bengal & Sikkim,1992,MAY,1992-05-01,253.4,-0.2173554458184191,BELOW_NORMAL,0,0,0,5.433886145460478,LOW
Sub Himalayan West Bengal & Sikkim,1992,JUN,1992-06-01,328.1,-1.56353560623512,SEVERE_DRY,1,1,0,44.088390155878,ELEVATED
Sub Himalayan West Bengal & Sikkim,1992,JUL,1992-07-01,736.3,0.5512073843830015,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1992,AUG,1992-08-01,458.0,-0.3742156622068553,BELOW_NORMAL,0,0,0,9.355391555171384,LOW
Sub Himalayan West Bengal & Sikkim,1992,SEP,1992-09-01,276.4,-1.287777482859933,DRY,1,1,0,37.19443707149833,MODERATE
Sub Himalayan West Bengal & Sikkim,1992,OCT,1992-10-01,125.5,-0.208198970393443,BELOW_NORMAL,0,0,0,5.204974259836075,LOW
Sub Himalayan West Bengal & Sikkim,1992,NOV,1992-11-01,5.0,-0.477745908682888,BELOW_NORMAL,0,0,0,11.943647717072201,LOW
Sub Himalayan West Bengal & Sikkim,1992,DEC,1992-12-01,9.5,0.3714742641812321,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,JAN,1993-01-01,37.6,1.3887826314333571,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,FEB,1993-02-01,35.2,0.6404606076851427,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,MAR,1993-03-01,58.8,0.4747241870791391,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,APR,1993-04-01,136.9,0.469838390234597,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,MAY,1993-05-01,320.5,0.7498775201075875,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,JUN,1993-06-01,449.6,-0.6541105052561819,BELOW_NORMAL,0,0,0,16.352762631404545,LOW
Sub Himalayan West Bengal & Sikkim,1993,JUL,1993-07-01,723.9,0.4757654854138542,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,AUG,1993-08-01,521.6,0.0077824701479587,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,SEP,1993-09-01,352.2,-0.6159627436854906,BELOW_NORMAL,0,0,0,15.399068592137265,LOW
Sub Himalayan West Bengal & Sikkim,1993,OCT,1993-10-01,228.8,0.9578947207285684,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,NOV,1993-11-01,28.4,0.5529654772840233,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1993,DEC,1993-12-01,2.4,-0.3751593464051446,BELOW_NORMAL,0,0,0,9.378983660128615,LOW
Sub Himalayan West Bengal & Sikkim,1994,JAN,1994-01-01,49.6,2.09630134202969,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1994,FEB,1994-02-01,55.0,1.653841554180192,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1994,MAR,1994-03-01,114.1,2.244538628347211,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1994,APR,1994-04-01,126.6,0.2836305288632965,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1994,MAY,1994-05-01,243.3,-0.362944908647818,BELOW_NORMAL,0,0,0,9.07362271619545,LOW
Sub Himalayan West Bengal & Sikkim,1994,JUN,1994-06-01,388.0,-1.115185288962376,DRY,1,2,0,37.87963222405939,MODERATE
Sub Himalayan West Bengal & Sikkim,1994,JUL,1994-07-01,357.3,-1.7546377534643258,SEVERE_DRY,1,2,0,53.865943836608146,ELEVATED
Sub Himalayan West Bengal & Sikkim,1994,AUG,1994-08-01,396.1,-0.7460031526591033,BELOW_NORMAL,0,0,0,18.650078816477585,LOW
Sub Himalayan West Bengal & Sikkim,1994,SEP,1994-09-01,302.1,-1.0599986069129252,DRY,1,1,0,31.49996517282313,MODERATE
Sub Himalayan West Bengal & Sikkim,1994,OCT,1994-10-01,84.3,-0.6732818365524641,BELOW_NORMAL,0,0,0,16.8320459138116,LOW
Sub Himalayan West Bengal & Sikkim,1994,NOV,1994-11-01,8.5,-0.3235796757391192,BELOW_NORMAL,0,0,0,8.08949189347798,LOW
Sub Himalayan West Bengal & Sikkim,1994,DEC,1994-12-01,2.2,-0.3961912790977186,BELOW_NORMAL,0,0,0,9.904781977442966,LOW
Sub Himalayan West Bengal & Sikkim,1995,JAN,1995-01-01,17.9,0.2272727482043775,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,FEB,1995-02-01,41.1,0.942427657398314,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,MAR,1995-03-01,50.6,0.212292389278087,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,APR,1995-04-01,84.2,-0.4828950363933186,BELOW_NORMAL,0,0,0,12.072375909832965,LOW
Sub Himalayan West Bengal & Sikkim,1995,MAY,1995-05-01,349.6,1.1693481506358558,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,JUN,1995-06-01,859.0,2.4102404111288163,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,JUL,1995-07-01,775.3,0.7884843246891909,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,AUG,1995-08-01,539.2,0.1134926451392281,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,SEP,1995-09-01,638.5,1.9215116603467377,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,OCT,1995-10-01,99.7,-0.4994401826969076,BELOW_NORMAL,0,0,0,12.48600456742269,LOW
Sub Himalayan West Bengal & Sikkim,1995,NOV,1995-11-01,88.6,3.204624683916846,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1995,DEC,1995-12-01,14.0,0.8446927497641469,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1996,JAN,1996-01-01,30.9,0.9937513513504046,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1996,FEB,1996-02-01,34.2,0.5892797518015543,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1996,MAR,1996-03-01,59.5,0.4971269015255705,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1996,APR,1996-04-01,85.0,-0.4684322898790429,BELOW_NORMAL,0,0,0,11.710807246976072,LOW
Sub Himalayan West Bengal & Sikkim,1996,MAY,1996-05-01,401.7,1.9203591420627548,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1996,JUN,1996-06-01,334.6,-1.5148832345778107,SEVERE_DRY,1,1,0,42.872080864445266,ELEVATED
Sub Himalayan West Bengal & Sikkim,1996,JUL,1996-07-01,863.6,1.3257036536388458,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1996,AUG,1996-08-01,545.1,0.1489295788010739,NORMAL_OR_WET,0,0,0,0.0,LOW
Sub Himalayan West Bengal & Sikkim,1996,SEP,1996-09-01,337.9,-0.7427035190178723,BELOW_NORMAL,0,0,0,18.56758797544681,LOW
Sub Himalayan West Bengal & Sikkim,1996,OCT,1996-10-01,107.3,-0.4136481976772824,BELOW_NORMAL,0,0,0,10.34120494193206,LOW
Sub Himalayan West Bengal & Sikkim,1996,NOV,1996-11-01,0.4,-0.6803643862661269,BELOW_NORMAL,0,0,0,17.009109656653173,LOW
