memory_id,state_id,subdivision,year,month,season,previous_state_id,memory_window_months,available_history_months,historical_state_count,anomaly_persistence,deficit_persistence,rainfall_condition_persistence,consecutive_anomaly_direction,recurrence_count,months_since_similar_state,historical_similarity_count,similarity_score,memory_complete,history_sufficient,missing_history_count,memory_quality_status,source_state_id,source_dataset,source_artifact,memory_generation_version
west_rajasthan_1923_02_mem_west_rajasthan_1923_02,west_rajasthan_1923_02,West Rajasthan,1923,2,WINTER,west_rajasthan_1923_01,265,36,36,0.0376068376068383,0.0,1.0,0,28,36.0,28,0.983384336091065,True,True,0,COMPLETE,west_rajasthan_1923_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_03_mem_west_rajasthan_1923_03,west_rajasthan_1923_03,West Rajasthan,1923,3,PRE_MONSOON,west_rajasthan_1923_02,266,36,36,-3.311111111111111,3.311111111111111,1.0,0,28,36.0,28,0.9808104345661316,True,True,0,COMPLETE,west_rajasthan_1923_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_04_mem_west_rajasthan_1923_04,west_rajasthan_1923_04,West Rajasthan,1923,4,PRE_MONSOON,west_rajasthan_1923_03,267,36,36,-3.141880341880342,3.141880341880342,1.0,-1,26,36.0,26,0.9858828501576671,True,True,0,COMPLETE,west_rajasthan_1923_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_05_mem_west_rajasthan_1923_05,west_rajasthan_1923_05,West Rajasthan,1923,5,PRE_MONSOON,west_rajasthan_1923_04,268,36,36,0.0606837606837604,0.0,1.0,0,28,34.0,28,0.9558982947879409,True,True,0,COMPLETE,west_rajasthan_1923_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_06_mem_west_rajasthan_1923_06,west_rajasthan_1923_06,West Rajasthan,1923,6,MONSOON,west_rajasthan_1923_05,269,36,36,-21.33162393162393,21.33162393162393,1.0,0,23,33.0,23,0.9255108562879175,True,True,0,COMPLETE,west_rajasthan_1923_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_07_mem_west_rajasthan_1923_07,west_rajasthan_1923_07,West Rajasthan,1923,7,MONSOON,west_rajasthan_1923_06,270,36,36,22.794017094017107,0.0,1.0,0,7,36.0,7,0.9551544922360387,True,True,0,COMPLETE,west_rajasthan_1923_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_08_mem_west_rajasthan_1923_08,west_rajasthan_1923_08,West Rajasthan,1923,8,MONSOON,west_rajasthan_1923_07,271,36,36,23.35213675213676,0.0,1.0,1,4,25.0,4,0.8256992705106453,True,True,0,COMPLETE,west_rajasthan_1923_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_09_mem_west_rajasthan_1923_09,west_rajasthan_1923_09,West Rajasthan,1923,9,MONSOON,west_rajasthan_1923_08,272,36,36,-35.228205128205126,35.228205128205126,1.0,0,5,36.0,5,0.842214576840823,True,True,0,COMPLETE,west_rajasthan_1923_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_10_mem_west_rajasthan_1923_10,west_rajasthan_1923_10,West Rajasthan,1923,10,POST_MONSOON,west_rajasthan_1923_09,273,36,36,-4.794871794871794,4.794871794871794,1.0,-1,26,36.0,26,0.927216146346286,True,True,0,COMPLETE,west_rajasthan_1923_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_11_mem_west_rajasthan_1923_11,west_rajasthan_1923_11,West Rajasthan,1923,11,POST_MONSOON,west_rajasthan_1923_10,274,36,36,-1.6435897435897435,1.6435897435897435,0.0,-1,25,36.0,25,0.9084821140246422,True,True,0,COMPLETE,west_rajasthan_1923_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1923_12_mem_west_rajasthan_1923_12,west_rajasthan_1923_12,West Rajasthan,1923,12,POST_MONSOON,west_rajasthan_1923_11,275,36,36,2.514529914529915,0.0,0.0,0,7,29.0,7,0.8098977788932404,True,True,0,COMPLETE,west_rajasthan_1923_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_01_mem_west_rajasthan_1924_01,west_rajasthan_1924_01,West Rajasthan,1924,1,WINTER,west_rajasthan_1923_12,276,36,36,1.076923076923077,0.0,1.0,1,27,35.0,27,0.9219493189822419,True,True,0,COMPLETE,west_rajasthan_1924_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_02_mem_west_rajasthan_1924_02,west_rajasthan_1924_02,West Rajasthan,1924,2,WINTER,west_rajasthan_1924_01,277,36,36,-2.662393162393162,2.662393162393162,1.0,0,27,36.0,27,0.9684500408599909,True,True,0,COMPLETE,west_rajasthan_1924_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_03_mem_west_rajasthan_1924_03,west_rajasthan_1924_03,West Rajasthan,1924,3,PRE_MONSOON,west_rajasthan_1924_02,278,36,36,-3.911111111111111,3.911111111111111,1.0,-1,27,36.0,27,0.985532256951265,True,True,0,COMPLETE,west_rajasthan_1924_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_04_mem_west_rajasthan_1924_04,west_rajasthan_1924_04,West Rajasthan,1924,4,PRE_MONSOON,west_rajasthan_1924_03,279,36,36,-3.0418803418803417,3.0418803418803417,1.0,-1,27,36.0,27,0.9897512409452665,True,True,0,COMPLETE,west_rajasthan_1924_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_05_mem_west_rajasthan_1924_05,west_rajasthan_1924_05,West Rajasthan,1924,5,PRE_MONSOON,west_rajasthan_1924_04,280,36,36,-0.9393162393162396,0.9393162393162396,1.0,-1,29,36.0,29,0.9663874842099863,True,True,0,COMPLETE,west_rajasthan_1924_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_06_mem_west_rajasthan_1924_06,west_rajasthan_1924_06,West Rajasthan,1924,6,MONSOON,west_rajasthan_1924_05,281,36,36,-17.63162393162393,17.63162393162393,1.0,-1,26,36.0,26,0.9355825405026236,True,True,0,COMPLETE,west_rajasthan_1924_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_07_mem_west_rajasthan_1924_07,west_rajasthan_1924_07,West Rajasthan,1924,7,MONSOON,west_rajasthan_1924_06,282,36,36,-10.1059829059829,10.1059829059829,1.0,-1,29,36.0,29,0.9427081210086315,True,True,0,COMPLETE,west_rajasthan_1924_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_08_mem_west_rajasthan_1924_08,west_rajasthan_1924_08,West Rajasthan,1924,8,MONSOON,west_rajasthan_1924_07,283,36,36,-26.14786324786324,26.14786324786324,1.0,-1,11,36.0,11,0.8185889055264184,True,True,0,COMPLETE,west_rajasthan_1924_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_09_mem_west_rajasthan_1924_09,west_rajasthan_1924_09,West Rajasthan,1924,9,MONSOON,west_rajasthan_1924_08,284,36,36,63.67179487179487,0.0,1.0,0,1,24.0,1,0.8687428541871167,True,True,0,COMPLETE,west_rajasthan_1924_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_10_mem_west_rajasthan_1924_10,west_rajasthan_1924_10,West Rajasthan,1924,10,POST_MONSOON,west_rajasthan_1924_09,285,36,36,-4.294871794871794,4.294871794871794,1.0,0,29,36.0,29,0.9454224795224404,True,True,0,COMPLETE,west_rajasthan_1924_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_11_mem_west_rajasthan_1924_11,west_rajasthan_1924_11,West Rajasthan,1924,11,POST_MONSOON,west_rajasthan_1924_10,286,36,36,-1.3435897435897437,1.3435897435897437,1.0,-1,27,36.0,27,0.9327196530836616,True,True,0,COMPLETE,west_rajasthan_1924_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1924_12_mem_west_rajasthan_1924_12,west_rajasthan_1924_12,West Rajasthan,1924,12,POST_MONSOON,west_rajasthan_1924_11,287,36,36,8.214529914529914,0.0,1.0,0,0,,0,0.6762310812160521,True,True,0,COMPLETE,west_rajasthan_1924_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_01_mem_west_rajasthan_1925_01,west_rajasthan_1925_01,West Rajasthan,1925,1,WINTER,west_rajasthan_1924_12,288,36,36,-3.323076923076924,3.323076923076924,0.0,0,25,36.0,25,0.938367242242211,True,True,0,COMPLETE,west_rajasthan_1925_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_02_mem_west_rajasthan_1925_02,west_rajasthan_1925_02,West Rajasthan,1925,2,WINTER,west_rajasthan_1925_01,289,36,36,-4.862393162393162,4.862393162393162,0.0,-1,28,36.0,28,0.949758594326104,True,True,0,COMPLETE,west_rajasthan_1925_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_03_mem_west_rajasthan_1925_03,west_rajasthan_1925_03,West Rajasthan,1925,3,PRE_MONSOON,west_rajasthan_1925_02,290,36,36,-4.011111111111111,4.011111111111111,0.0,-1,27,36.0,27,0.9842424536394649,True,True,0,COMPLETE,west_rajasthan_1925_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_04_mem_west_rajasthan_1925_04,west_rajasthan_1925_04,West Rajasthan,1925,4,PRE_MONSOON,west_rajasthan_1925_03,291,36,36,-3.5418803418803417,3.5418803418803417,0.0,-1,26,36.0,26,0.9715421866458757,True,True,0,COMPLETE,west_rajasthan_1925_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_05_mem_west_rajasthan_1925_05,west_rajasthan_1925_05,West Rajasthan,1925,5,PRE_MONSOON,west_rajasthan_1925_04,292,36,36,-1.33931623931624,1.33931623931624,0.0,-1,27,36.0,27,0.9843516911711778,True,True,0,COMPLETE,west_rajasthan_1925_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_06_mem_west_rajasthan_1925_06,west_rajasthan_1925_06,West Rajasthan,1925,6,MONSOON,west_rajasthan_1925_05,293,36,36,33.468376068376074,0.0,1.0,0,2,33.0,2,0.840900725686603,True,True,0,COMPLETE,west_rajasthan_1925_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_07_mem_west_rajasthan_1925_07,west_rajasthan_1925_07,West Rajasthan,1925,7,MONSOON,west_rajasthan_1925_06,294,36,36,-24.405982905982896,24.405982905982896,1.0,0,19,36.0,19,0.9344137874179205,True,True,0,COMPLETE,west_rajasthan_1925_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_08_mem_west_rajasthan_1925_08,west_rajasthan_1925_08,West Rajasthan,1925,8,MONSOON,west_rajasthan_1925_07,295,36,36,-74.94786324786324,74.94786324786324,1.0,-1,1,36.0,1,0.8566701802307554,True,True,0,COMPLETE,west_rajasthan_1925_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_09_mem_west_rajasthan_1925_09,west_rajasthan_1925_09,West Rajasthan,1925,9,MONSOON,west_rajasthan_1925_08,296,36,36,-35.42820512820513,35.42820512820513,1.0,-1,5,27.0,5,0.8374149514589595,True,True,0,COMPLETE,west_rajasthan_1925_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_10_mem_west_rajasthan_1925_10,west_rajasthan_1925_10,West Rajasthan,1925,10,POST_MONSOON,west_rajasthan_1925_09,297,36,36,-4.394871794871794,4.394871794871794,1.0,-1,25,36.0,25,0.9121229147626585,True,True,0,COMPLETE,west_rajasthan_1925_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_11_mem_west_rajasthan_1925_11,west_rajasthan_1925_11,West Rajasthan,1925,11,POST_MONSOON,west_rajasthan_1925_10,298,36,36,0.1564102564102563,0.0,1.0,0,25,36.0,25,0.9534332107273048,True,True,0,COMPLETE,west_rajasthan_1925_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1925_12_mem_west_rajasthan_1925_12,west_rajasthan_1925_12,West Rajasthan,1925,12,POST_MONSOON,west_rajasthan_1925_11,299,36,36,-1.8854700854700848,1.8854700854700848,0.0,0,26,36.0,26,0.9445047328374174,True,True,0,COMPLETE,west_rajasthan_1925_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_01_mem_west_rajasthan_1926_01,west_rajasthan_1926_01,West Rajasthan,1926,1,WINTER,west_rajasthan_1925_12,300,36,36,2.076923076923077,0.0,0.0,0,14,36.0,14,0.9072462484278762,True,True,0,COMPLETE,west_rajasthan_1926_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_02_mem_west_rajasthan_1926_02,west_rajasthan_1926_02,West Rajasthan,1926,2,WINTER,west_rajasthan_1926_01,301,36,36,-4.562393162393162,4.562393162393162,1.0,0,26,36.0,26,0.9623923517121238,True,True,0,COMPLETE,west_rajasthan_1926_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_03_mem_west_rajasthan_1926_03,west_rajasthan_1926_03,West Rajasthan,1926,3,PRE_MONSOON,west_rajasthan_1926_02,302,36,36,15.388888888888888,0.0,1.0,0,2,15.0,2,0.8087353843674846,True,True,0,COMPLETE,west_rajasthan_1926_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_04_mem_west_rajasthan_1926_04,west_rajasthan_1926_04,West Rajasthan,1926,4,PRE_MONSOON,west_rajasthan_1926_03,303,36,36,-2.741880341880342,2.741880341880342,1.0,0,26,36.0,26,0.9557995980013121,True,True,0,COMPLETE,west_rajasthan_1926_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_05_mem_west_rajasthan_1926_05,west_rajasthan_1926_05,West Rajasthan,1926,5,PRE_MONSOON,west_rajasthan_1926_04,304,36,36,11.86068376068376,0.0,1.0,0,6,34.0,6,0.8381990615570452,True,True,0,COMPLETE,west_rajasthan_1926_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_06_mem_west_rajasthan_1926_06,west_rajasthan_1926_06,West Rajasthan,1926,6,MONSOON,west_rajasthan_1926_05,305,36,36,-25.13162393162393,25.13162393162393,1.0,0,14,36.0,14,0.9245290103031807,True,True,0,COMPLETE,west_rajasthan_1926_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_07_mem_west_rajasthan_1926_07,west_rajasthan_1926_07,West Rajasthan,1926,7,MONSOON,west_rajasthan_1926_06,306,36,36,-0.5059829059829042,0.5059829059829042,1.0,-1,25,36.0,25,0.8915051122036077,True,True,0,COMPLETE,west_rajasthan_1926_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_08_mem_west_rajasthan_1926_08,west_rajasthan_1926_08,West Rajasthan,1926,8,MONSOON,west_rajasthan_1926_07,307,36,36,84.45213675213677,0.0,1.0,0,1,23.0,1,0.8141942976004244,True,True,0,COMPLETE,west_rajasthan_1926_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_09_mem_west_rajasthan_1926_09,west_rajasthan_1926_09,West Rajasthan,1926,9,MONSOON,west_rajasthan_1926_08,308,36,36,73.67179487179487,0.0,1.0,1,1,24.0,1,0.7872920240196384,True,True,0,COMPLETE,west_rajasthan_1926_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_10_mem_west_rajasthan_1926_10,west_rajasthan_1926_10,West Rajasthan,1926,10,POST_MONSOON,west_rajasthan_1926_09,309,36,36,-5.194871794871794,5.194871794871794,0.0,0,17,36.0,17,0.8809345867469158,True,True,0,COMPLETE,west_rajasthan_1926_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_11_mem_west_rajasthan_1926_11,west_rajasthan_1926_11,West Rajasthan,1926,11,POST_MONSOON,west_rajasthan_1926_10,310,36,36,-1.6435897435897435,1.6435897435897435,0.0,-1,3,36.0,3,0.8548069753410028,True,True,0,COMPLETE,west_rajasthan_1926_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1926_12_mem_west_rajasthan_1926_12,west_rajasthan_1926_12,West Rajasthan,1926,12,POST_MONSOON,west_rajasthan_1926_11,311,36,36,-1.5854700854700854,1.5854700854700854,0.0,-1,18,34.0,18,0.8715571811208679,True,True,0,COMPLETE,west_rajasthan_1926_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_01_mem_west_rajasthan_1927_01,west_rajasthan_1927_01,West Rajasthan,1927,1,WINTER,west_rajasthan_1926_12,312,36,36,-3.323076923076924,3.323076923076924,0.0,-1,22,35.0,22,0.9246281684169844,True,True,0,COMPLETE,west_rajasthan_1927_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_02_mem_west_rajasthan_1927_02,west_rajasthan_1927_02,West Rajasthan,1927,2,WINTER,west_rajasthan_1927_01,313,36,36,2.837606837606838,0.0,0.0,0,16,36.0,16,0.893556735172186,True,True,0,COMPLETE,west_rajasthan_1927_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_03_mem_west_rajasthan_1927_03,west_rajasthan_1927_03,West Rajasthan,1927,3,PRE_MONSOON,west_rajasthan_1927_02,314,36,36,-4.011111111111111,4.011111111111111,0.0,0,24,36.0,24,0.9430504883182509,True,True,0,COMPLETE,west_rajasthan_1927_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_04_mem_west_rajasthan_1927_04,west_rajasthan_1927_04,West Rajasthan,1927,4,PRE_MONSOON,west_rajasthan_1927_03,315,36,36,-3.4418803418803416,3.4418803418803416,0.0,-1,23,36.0,23,0.9726338257552634,True,True,0,COMPLETE,west_rajasthan_1927_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_05_mem_west_rajasthan_1927_05,west_rajasthan_1927_05,West Rajasthan,1927,5,PRE_MONSOON,west_rajasthan_1927_04,316,36,36,-4.139316239316239,4.139316239316239,1.0,-1,24,36.0,24,0.9462073290272607,True,True,0,COMPLETE,west_rajasthan_1927_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_06_mem_west_rajasthan_1927_06,west_rajasthan_1927_06,West Rajasthan,1927,6,MONSOON,west_rajasthan_1927_05,317,36,36,-16.73162393162393,16.73162393162393,1.0,-1,21,36.0,21,0.9456004496557673,True,True,0,COMPLETE,west_rajasthan_1927_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_07_mem_west_rajasthan_1927_07,west_rajasthan_1927_07,West Rajasthan,1927,7,MONSOON,west_rajasthan_1927_06,318,36,36,39.59401709401709,0.0,1.0,0,2,25.0,2,0.76568638880779,True,True,0,COMPLETE,west_rajasthan_1927_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_08_mem_west_rajasthan_1927_08,west_rajasthan_1927_08,West Rajasthan,1927,8,MONSOON,west_rajasthan_1927_07,319,36,36,29.85213675213676,0.0,1.0,1,1,1.0,1,0.7916126954407773,True,True,0,COMPLETE,west_rajasthan_1927_08,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_09_mem_west_rajasthan_1927_09,west_rajasthan_1927_09,West Rajasthan,1927,9,MONSOON,west_rajasthan_1927_08,320,36,36,-16.22820512820513,16.22820512820513,1.0,0,3,35.0,3,0.8277650733588992,True,True,0,COMPLETE,west_rajasthan_1927_09,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_10_mem_west_rajasthan_1927_10,west_rajasthan_1927_10,West Rajasthan,1927,10,POST_MONSOON,west_rajasthan_1927_09,321,36,36,-1.0948717948717943,1.0948717948717943,1.0,-1,19,36.0,19,0.8970623396425412,True,True,0,COMPLETE,west_rajasthan_1927_10,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_11_mem_west_rajasthan_1927_11,west_rajasthan_1927_11,West Rajasthan,1927,11,POST_MONSOON,west_rajasthan_1927_10,322,36,36,-1.2435897435897436,1.2435897435897436,1.0,-1,20,36.0,20,0.9195299177409656,True,True,0,COMPLETE,west_rajasthan_1927_11,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1927_12_mem_west_rajasthan_1927_12,west_rajasthan_1927_12,West Rajasthan,1927,12,POST_MONSOON,west_rajasthan_1927_11,323,36,36,16.314529914529913,0.0,1.0,0,0,,0,0.5645553452527813,True,True,0,COMPLETE,west_rajasthan_1927_12,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1928_01_mem_west_rajasthan_1928_01,west_rajasthan_1928_01,West Rajasthan,1928,1,WINTER,west_rajasthan_1927_12,324,36,36,-2.923076923076924,2.923076923076924,1.0,0,23,36.0,23,0.9638480083228307,True,True,0,COMPLETE,west_rajasthan_1928_01,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1928_02_mem_west_rajasthan_1928_02,west_rajasthan_1928_02,West Rajasthan,1928,2,WINTER,west_rajasthan_1928_01,325,36,36,-4.062393162393162,4.062393162393162,1.0,-1,23,36.0,23,0.9678164806005001,True,True,0,COMPLETE,west_rajasthan_1928_02,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1928_03_mem_west_rajasthan_1928_03,west_rajasthan_1928_03,West Rajasthan,1928,3,PRE_MONSOON,west_rajasthan_1928_02,326,36,36,-3.011111111111111,3.011111111111111,1.0,-1,23,36.0,23,0.9627297470863254,True,True,0,COMPLETE,west_rajasthan_1928_03,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1928_04_mem_west_rajasthan_1928_04,west_rajasthan_1928_04,West Rajasthan,1928,4,PRE_MONSOON,west_rajasthan_1928_03,327,36,36,-1.5418803418803415,1.5418803418803415,1.0,-1,23,36.0,23,0.9491785462821992,True,True,0,COMPLETE,west_rajasthan_1928_04,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1928_05_mem_west_rajasthan_1928_05,west_rajasthan_1928_05,West Rajasthan,1928,5,PRE_MONSOON,west_rajasthan_1928_04,328,36,36,-7.439316239316239,7.439316239316239,1.0,-1,21,36.0,21,0.9385355856168394,True,True,0,COMPLETE,west_rajasthan_1928_05,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1928_06_mem_west_rajasthan_1928_06,west_rajasthan_1928_06,West Rajasthan,1928,6,MONSOON,west_rajasthan_1928_05,329,36,36,-18.93162393162393,18.93162393162393,1.0,-1,17,35.0,17,0.9482017154356036,True,True,0,COMPLETE,west_rajasthan_1928_06,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
west_rajasthan_1928_07_mem_west_rajasthan_1928_07,west_rajasthan_1928_07,West Rajasthan,1928,7,MONSOON,west_rajasthan_1928_06,330,36,36,-16.205982905982893,16.205982905982893,1.0,-1,21,36.0,21,0.8718006997495223,True,True,0,COMPLETE,west_rajasthan_1928_07,C:\Users\subha\Downloads\bharat-earth\data\features\earth_state_v1\earth_state.csv,earth_state_v1/earth_state.csv,v1
